1 0.9183 1.5850 1.5850
1 1.4591 1.9183 2.2516
1 1.2244 2.1133 2.4194
1 1.3844 2.0850 2.4183
1 1.2419 2.0923 2.4159
1 1.3328 2.4863 2.7719
1 1.3235 2.6101 2.8656
1 1.6153 2.6295 3.0104
1 1.5509 2.5539 2.9407
1 1.4891 2.4839 2.8693
1 1.5194 2.5788 2.9356
1 1.6205 2.7630 3.1642
1 1.5745 2.7594 3.1550
2 1.5586 2.7619 3.1564
2 1.5884 2.7092 3.1225
2 1.6318 2.7580 3.2234
2 1.5956 2.7118 3.1710
2 1.6095 2.7092 3.2252
2 1.6551 2.7391 3.3092
2 1.6460 2.7309 3.2920
2 1.6366 2.7443 3.2976
2 1.6406 2.7468 3.3029
2 1.7082 2.7514 3.3356
2 1.8755 2.9172 3.4793
2 1.8457 2.8801 3.4358
2 1.8349 2.8754 3.4390
2 1.8240 2.8789 3.4317
2 1.8445 2.9335 3.5274
2 1.8689 2.9262 3.5735
3 1.8593 2.9253 3.5658
3 1.8471 2.9098 3.5406
3 1.8556 2.8951 3.5378
3 1.8624 2.9226 3.5670
3 1.8679 2.9295 3.6246
3 1.8569 2.9149 3.6099
3 1.8458 2.9257 3.6201
3 1.8348 2.9122 3.5969
3 1.8389 2.9767 3.6521
3 1.8283 2.9624 3.6286
3 1.8341 2.9487 3.6244
3 1.8388 2.9596 3.6415
3 1.8426 2.9647 3.6436
3 1.8329 2.9513 3.6306
3 1.8232 2.9384 3.6092
3 1.8135 2.9469 3.6159
3 1.8425 2.9619 3.6425
3 1.8328 2.9492 3.6215
3 1.8376 2.9371 3.6174
3 1.8417 2.9567 3.6347
3 1.8325 2.9443 3.6231
3 1.8233 2.9325 3.6034
3 1.8480 2.9445 3.6208
3 1.8525 2.9564 3.6325
3 1.8436 2.9447 3.6210
3 1.8347 2.9334 3.6022
3 1.8389 2.9430 3.6143
3 1.8431 2.9482 3.6165
3 1.8346 2.9371 3.6053
3 1.8262 2.9265 3.5875
3 1.8302 2.9341 3.6050
3 1.8335 2.9418 3.6134
4 1.8255 2.9313 3.5959
4 1.8284 2.9211 3.5935
4 1.8328 2.9312 3.6059
4 1.8353 2.9466 3.6182
4 1.8373 2.9512 3.6427
4 1.8300 2.9412 3.6327
4 1.8228 2.9316 3.6164
4 1.8155 2.9218 3.6000
4 1.8176 2.9123 3.5973
4 1.8192 2.9191 3.6097
4 1.8205 2.9259 3.6160
4 1.8251 2.9299 3.6181
4 1.8185 2.9207 3.6090
4 1.8118 2.9118 3.5939
4 1.8162 2.9225 3.6031
4 1.8176 2.9281 3.6076
4 1.8112 2.9193 3.5927
4 1.8124 2.9107 3.5902
4 1.8165 2.9196 3.5996
4 1.8174 2.9323 3.6090
4 1.8180 2.9358 3.6256
4 1.8122 2.9417 3.6323
4 1.8064 2.9334 3.6243
4 1.8006 2.9254 3.6105
4 1.8047 2.9343 3.6175
4 1.7989 2.9262 3.6095
4 1.7932 2.9184 3.5961
4 1.7942 2.9235 3.5997
4 1.7982 2.9267 3.6019
4 1.7927 2.9189 3.5940
4 1.7871 2.9114 3.5812
4 1.7909 2.9192 3.5886
4 1.7854 2.9116 3.5758
4 1.7867 2.9042 3.5743
5 1.7877 2.9150 3.5819
5 1.7912 2.9572 3.6190
5 1.7921 2.9598 3.6312
5 1.7870 2.9522 3.6238
5 1.7820 2.9576 3.6294
5 1.7769 2.9504 3.6172
5 1.7719 2.9430 3.6050
5 1.7729 2.9359 3.6031
5 1.7737 2.9619 3.6387
5 1.7743 2.9665 3.6416
5 1.7780 2.9687 3.6433
5 1.7733 2.9733 3.6475
5 1.7686 2.9662 3.6406
5 1.7639 2.9593 3.6291
5 1.7646 2.9794 3.6497
5 1.7652 2.9832 3.6517
5 1.7689 2.9909 3.6574
5 1.7723 2.9974 3.6631
5 1.7679 2.9906 3.6519
5 1.7684 2.9840 3.6500
5 1.7688 2.9859 3.6594
5 1.7721 3.0021 3.6793
5 1.7679 2.9954 3.6728
5 1.7637 2.9890 3.6620
5 1.7595 2.9924 3.6946
5 1.7553 2.9951 3.7140
5 1.7586 3.0018 3.7182
5 1.7544 2.9954 3.7117
5 1.7502 2.9892 3.7010
5 1.7460 2.9915 3.7154
5 1.7492 2.9933 3.7167
5 1.7451 2.9976 3.7200
5 1.7409 2.9916 3.7136
5 1.7367 2.9856 3.7032
5 1.7326 2.9876 3.7145
5 1.7358 2.9936 3.7190
5 1.7317 2.9877 3.7087
5 1.7329 2.9818 3.7071
5 1.7340 2.9835 3.7088
5 1.7350 2.9853 3.7161
6 1.7311 2.9795 3.7101
6 1.7272 2.9739 3.7002
6 1.7281 2.9753 3.7014
6 1.7242 2.9697 3.6916
6 1.7251 2.9738 3.7007
6 1.7259 2.9684 3.6991
6 1.7265 2.9773 3.7051
6 1.7298 2.9790 3.7064
6 1.7262 2.9735 3.7008
6 1.7225 2.9682 3.6914
6 1.7258 2.9744 3.6954
6 1.7221 2.9691 3.6861
6 1.7229 2.9638 3.6844
6 1.7259 2.9694 3.6885
6 1.7266 2.9774 3.6935
6 1.7231 2.9721 3.6882
6 1.7197 2.9669 3.6792
6 1.7227 2.9725 3.6825
6 1.7192 2.9673 3.6772
6 1.7158 2.9622 3.6683
6 1.7187 2.9639 3.6697
6 1.7195 2.9711 3.6740
6 1.7201 2.9750 3.6815
6 1.7168 3.0063 3.7092
6 1.7135 3.0011 3.7004
6 1.7102 3.0320 3.7277
6 1.7069 3.0352 3.7310
6 1.7036 3.0657 3.7580
6 1.7002 3.0605 3.7526
6 1.6969 3.0768 3.7793
6 1.6936 3.0827 3.8057
6 1.6902 3.1125 3.8319
6 1.6869 3.1420 3.8579
6 1.6835 3.1615 3.8836
6 1.6802 3.1657 3.9092
7 1.6834 3.1946 3.9345
7 1.6864 3.2076 3.9500
7 1.7223 3.2265 3.9749
7 1.7250 3.2549 3.9996
7 1.7276 3.2830 4.0242
7 1.7533 3.3013 4.0485
7 1.7557 3.3290 4.0727
7 1.7579 3.3564 4.0966
7 1.7797 3.3743 4.1204
7 1.7817 3.3885 4.1347
7 1.7835 3.4062 4.1488
7 1.8177 3.4179 4.1721
7 1.8193 3.4445 4.1952
7 1.8208 3.4708 4.2181
7 1.8453 3.4879 4.2409
8 1.8466 3.4975 4.2510
8 1.8477 3.5109 4.2610
8 1.8685 3.5191 4.2743
8 1.8695 3.5324 4.2876
8 1.8704 3.5489 4.3008
8 1.8888 3.5598 4.3227
8 1.8895 3.5667 4.3302
8 1.9037 3.5775 4.3519
8 1.9201 3.5834 4.3614
8 1.9207 3.6082 4.3828
8 1.9212 3.6022 4.4040
8 1.9362 3.6181 4.4251
8 1.9491 3.6307 4.4461
8 1.9458 3.6550 4.4669
8 1.9425 3.6489 4.4602
8 1.9432 3.6644 4.4808
8 1.9436 3.6669 4.4814
8 1.9442 3.6607 4.4781
8 1.9448 3.6845 4.4984
8 1.9568 3.7081 4.5186
8 1.9680 3.7315 4.5387
8 1.9786 3.7414 4.5503
8 1.9885 3.7532 4.5702
8 1.9979 3.7680 4.5898
