0 1.2516 2.5850 2.5850
1 2.0588 3.1699 3.1699
1 2.1867 3.4594 3.4594
2 2.1620 3.5466 3.7004
2 2.1493 3.6402 3.7736
2 2.0636 3.6169 3.9698
2 2.2471 3.6163 4.0374
3 2.2589 3.6219 4.0219
3 2.2418 3.7257 4.1066
3 2.2814 3.8231 4.1867
3 2.2602 3.8279 4.2627
3 2.2655 3.9183 4.3350
4 2.3372 4.0039 4.4039
4 2.3576 4.0081 4.3927
4 2.3652 4.0141 4.3845
4 2.3477 4.0931 4.4502
4 2.3332 4.0733 4.4182
4 2.3362 4.1484 4.4817
4 2.4020 4.2202 4.5427
5 2.3860 4.2889 4.6014
5 2.3914 4.3549 4.6579
5 2.3793 4.4182 4.7123
5 2.3801 4.4791 4.7649
5 2.3764 4.5378 4.8156
5 2.3646 4.5068 4.7770
5 2.3546 4.5637 4.8269
5 2.3423 4.5481 4.8751
5 2.3282 4.6031 4.9219
5 2.3189 4.5682 4.8793
6 2.3078 4.5561 4.8778
6 2.3494 4.6095 4.9237
6 2.3899 4.5987 4.9228
6 2.4184 4.6502 4.9672
6 2.4385 4.6403 5.0103
6 2.4269 4.6211 5.0097
6 2.4281 4.6033 5.0514
7 2.4185 4.6531 5.0921
7 2.4178 4.6464 5.0766
7 2.4331 4.6945 5.1163
8 2.4610 4.7029 5.1550
8 2.4584 4.7492 5.1927
8 2.4497 4.7572 5.1926
8 2.4706 4.7362 5.2293
8 2.4861 4.7229 5.2651
8 2.4769 4.7041 5.2651
8 2.4668 4.6927 5.2655
8 2.4648 4.6822 5.2452
8 2.4594 4.6614 5.2801
8 2.4718 4.6729 5.3142
8 2.4656 4.6722 5.3476
9 2.4584 4.6641 5.3486
9 2.4504 4.6761 5.3811
9 2.4491 4.6881 5.4130
9 2.4408 4.7303 5.4442
9 2.4319 4.7716 5.4749
9 2.4428 4.7715 5.5050
10 2.4372 4.7827 5.5055
10 2.4286 4.7708 5.4955
10 2.4279 4.8104 5.5249
10 2.4224 4.8109 5.5155
10 2.4369 4.8000 5.5066
10 2.4289 4.7945 5.5355
10 2.4204 4.7808 5.5118
10 2.4115 4.8189 5.5404
10 2.4068 4.8564 5.5684
10 2.4015 4.8577 5.5960
11 2.3956 4.8942 5.6231
11 2.3877 4.8812 5.6092
11 2.3887 4.8922 5.6112
11 2.4016 4.9276 5.6378
11 2.4121 4.9291 5.6399
11 2.4067 4.9636 5.6659
11 2.4009 4.9975 5.6915
11 2.3939 5.0075 5.7167
11 2.3880 4.9929 5.7186
11 2.3818 5.0031 5.7206
11 2.3832 4.9952 5.7046
11 2.3769 4.9917 5.7071
11 2.3702 5.0242 5.7316
11 2.3633 5.0343 5.7341
12 2.3647 5.0659 5.7582
12 2.3763 5.0970 5.7819
12 2.3862 5.0986 5.8053
12 2.3812 5.1291 5.8284
12 2.3748 5.1590 5.8512
12 2.3681 5.1487 5.8736
12 2.3613 5.1580 5.8957
12 2.3543 5.1458 5.9176
12 2.3500 5.1552 5.9193
13 2.3591 5.1459 5.9408
13 2.3546 5.1433 5.9425
13 2.3499 5.1528 5.9636
13 2.3520 5.1442 5.9844
13 2.3535 5.1336 6.0050
13 2.3544 5.1363 6.0066
13 2.3486 5.1646 6.0268
13 2.3443 5.1594 6.0215
13 2.3450 5.1577 6.0415
14 2.3451 5.1481 6.0432
14 2.3397 5.1511 6.0383
14 2.3395 5.1401 6.0402
14 2.3356 5.1500 6.0422
14 2.3352 5.1412 6.0278
14 2.3301 5.1684 6.0473
14 2.3248 5.1781 6.0495
14 2.3212 5.2048 6.0688
14 2.3300 5.2142 6.0878
14 2.3377 5.2403 6.1066
15 2.3487 5.2495 6.1252
15 2.3437 5.2751 6.1435
15 2.3402 5.2710 6.1454
15 2.3365 5.2800 6.1474
15 2.3326 5.2761 6.1495
15 2.3285 5.2792 6.1674
15 2.3439 5.2882 6.1695
15 2.3397 5.2913 6.1872
15 2.3354 5.2906 6.1892
15 2.3425 5.2938 6.2067
15 2.3488 5.3180 6.2240
15 2.3586 5.3146 6.2259
15 2.3642 5.3235 6.2430
15 2.3602 5.3230 6.2598
15 2.3561 5.3262 6.2765
15 2.3521 5.3350 6.2784
15 2.3572 5.3584 6.2948
16 2.3617 5.3670 6.3111
16 2.3656 5.3602 6.3129
16 2.3690 5.3634 6.3290
16 2.3700 5.3553 6.3308
16 2.3708 5.3640 6.3467
16 2.3671 5.3674 6.3431
16 2.3636 5.3628 6.3363
16 2.3600 5.3540 6.3272
16 2.3632 5.3497 6.3292
16 2.3763 5.3585 6.3449
