1 0.9710 1.9219 1.9219
1 0.9852 1.8424 2.1281
1 0.9183 1.8366 2.2810
2 0.9457 1.7899 2.2222
3 0.9183 1.7296 2.1258
3 1.2389 1.9878 2.3535
3 1.1981 2.2170 2.5567
3 1.2310 2.4226 2.7396
4 1.1982 2.4835 2.9056
4 1.1661 2.5425 2.9398
4 1.1942 2.7108 3.0860
4 1.1674 2.7206 3.0761
5 1.1884 2.7710 3.1087
5 1.1658 2.9152 3.2369
6 1.1433 2.9585 3.2656
6 1.1212 2.9682 3.2618
6 1.2410 2.9796 3.2925
7 1.2178 2.9370 3.2374
7 1.2389 2.9823 3.2712
7 1.2183 2.9802 3.3045
7 1.1981 2.9408 3.2534
8 1.2170 2.9608 3.2887
8 1.1989 2.9219 3.2389
8 1.2145 2.9168 3.2512
8 1.1982 2.9249 3.2877
8 1.1820 2.8900 3.2419
9 1.1965 2.8818 3.2425
9 1.1818 2.8485 3.1989
10 1.1673 2.8145 3.1552
10 1.2405 2.8300 3.1747
10 1.2256 2.8457 3.1814
10 1.2389 2.8522 3.2718
11 1.2252 2.8996 3.3587
11 1.2116 2.9062 3.3542
11 1.2239 2.9994 3.4366
11 1.2113 2.9983 3.4254
12 1.2222 3.0866 3.5040
12 1.2104 3.0587 3.4668
13 1.1988 3.0304 3.4296
13 1.1873 3.0017 3.3924
13 1.2410 3.0278 3.4678
14 1.2293 3.0252 3.4846
14 1.2178 2.9982 3.4484
14 1.2292 3.0395 3.4808
14 1.2184 3.0126 3.4454
15 1.2286 3.0908 3.5154
15 1.2373 3.0944 3.5463
15 1.2275 3.0679 3.5117
15 1.2179 3.0684 3.5425
15 1.2083 3.0787 3.5594
15 1.1987 3.1037 3.5892
15 1.1893 3.1284 3.6523
15 1.1799 3.1445 3.6597
16 1.1899 3.1684 3.6752
16 1.1987 3.1663 3.6906
16 1.1902 3.1763 3.6923
17 1.1817 3.1819 3.6898
17 1.2227 3.1977 3.7169
17 1.2583 3.2133 3.7739
17 1.2497 3.2289 3.7996
17 1.2411 3.2920 3.8543
17 1.2494 3.3012 3.8788
18 1.2412 3.3157 3.9314
18 1.2331 3.3120 3.9440
18 1.2250 3.3174 3.9566
18 1.2170 3.3490 3.9794
18 1.2255 3.3800 4.0019
18 1.2178 3.3890 4.0139
18 1.2102 3.4092 4.0259
19 1.2182 3.4111 4.0379
19 1.2109 3.4062 4.0435
19 1.2036 3.4611 4.0902
20 1.1964 3.4897 4.1110
20 1.1893 3.5086 4.1222
20 1.2193 3.5168 4.1670
21 1.2121 3.5216 4.1718
21 1.2050 3.5728 4.2153
21 1.2133 3.5719 4.2198
21 1.2064 3.5764 4.2389
21 1.1996 3.5703 4.2392
21 1.1929 3.5967 4.2580
22 1.2010 3.6451 4.2990
22 1.2084 3.6424 4.2992
22 1.2020 3.6594 4.3090
22 1.2090 3.6551 4.3063
22 1.2154 3.6570 4.3161
22 1.2094 3.6591 4.3259
22 1.2035 3.6525 4.3235
22 1.1975 3.6392 4.3032
23 1.2039 3.6561 4.3132
23 1.2097 3.6516 4.3091
23 1.2041 3.6597 4.3470
23 1.1985 3.6466 4.3271
23 1.2042 3.6476 4.3322
24 1.1988 3.6469 4.3374
24 1.1934 3.6525 4.3548
24 1.1881 3.6398 4.3354
24 1.1828 3.6519 4.3717
24 1.1775 3.6476 4.3769
24 1.1722 3.6424 4.3737
24 1.1670 3.6462 4.3707
24 1.1731 3.6450 4.3727
25 1.1680 3.6537 4.3895
25 1.1630 3.6491 4.3916
25 1.1580 3.6470 4.3937
25 1.1530 3.6493 4.3894
25 1.1591 3.6535 4.3993
25 1.1542 3.6598 4.4091
25 1.1494 3.6607 4.4036
26 1.1553 3.7004 4.4369
26 1.1506 3.7027 4.4465
26 1.1460 3.6923 4.4298
27 1.1413 3.6816 4.4130
27 1.1367 3.6707 4.3960
27 1.1959 3.6721 4.4285
28 1.1910 3.6750 4.4343
28 1.1861 3.6642 4.4173
28 1.1918 3.6623 4.4180
28 1.1870 3.6515 4.4012
29 1.1924 3.6734 4.4171
29 1.1975 3.6700 4.4232
29 1.1929 3.6592 4.4066
29 1.1883 3.6553 4.4043
29 1.1838 3.6623 4.4106
29 1.1793 3.6595 4.4119
29 1.1748 3.6631 4.4154
29 1.1703 3.6683 4.4150
30 1.1756 3.6665 4.4147
30 1.1806 3.6626 4.4184
30 1.1763 3.6664 4.4167
31 1.1720 3.6689 4.4138
31 1.1938 3.6704 4.4238
31 1.2142 3.6675 4.4391
31 1.2098 3.6702 4.4407
31 1.2055 3.6819 4.4471
31 1.2103 3.6786 4.4457
32 1.2061 3.6767 4.4475
32 1.2019 3.6730 4.4451
32 1.1977 3.6693 4.4453
32 1.1935 3.6786 4.4493
