1 0.9710 2.3219 2.3219
1 1.2988 2.7500 2.7500
1 1.4855 3.1219 3.1219
2 1.3844 3.2516 3.2516
2 1.2871 3.1820 3.1820
2 1.4197 3.1556 3.4528
3 1.6158 3.0860 3.5305
3 1.5738 3.1158 3.6421
4 1.5332 3.1464 3.7464
4 1.4942 3.1416 3.7490
4 1.4568 3.1015 3.6978
4 1.4210 3.0836 3.6540
5 1.3868 3.0698 3.6368
5 1.3542 3.0449 3.5893
5 1.3230 3.1630 3.6864
5 1.2932 3.2003 3.7043
6 1.2647 3.1794 3.6784
6 1.2375 3.1516 3.6335
6 1.2115 3.1274 3.6029
7 1.3135 3.0985 3.6923
7 1.2876 3.1398 3.7150
7 1.2628 3.1151 3.6802
7 1.2389 3.1339 3.6823
8 1.2160 3.1073 3.6460
8 1.1939 3.2041 3.7278
8 1.2433 3.1743 3.7523
8 1.2224 3.1519 3.7201
9 1.2022 3.2431 3.7967
9 1.1826 3.2496 3.7894
9 1.1638 3.2406 3.7743
9 1.1455 3.2602 3.7992
10 1.1279 3.2797 3.8236
10 1.1961 3.2879 3.8932
10 1.1787 3.2643 3.8638
11 1.2194 3.2460 3.9309
11 1.2026 3.2226 3.8995
11 1.2373 3.2153 3.9643
11 1.2213 3.1977 3.9384
12 1.2056 3.1759 3.9073
12 1.1904 3.1820 3.9159
12 1.1756 3.1601 3.8847
12 1.1612 3.1443 3.8610
13 1.2126 3.1386 3.8855
13 1.1983 3.1626 3.8959
14 1.2417 3.1544 3.9063
14 1.2277 3.1394 3.8829
14 1.2141 3.1213 3.8560
14 1.2008 3.1374 3.8679
15 1.1877 3.1533 3.8798
15 1.1750 3.1583 3.8837
15 1.2123 3.1410 3.9402
16 1.1998 3.1231 3.9145
16 1.1876 3.1592 3.9382
16 1.1756 3.1697 3.9368
16 1.1640 3.1518 3.9117
17 1.1967 3.1408 3.9353
17 1.1852 3.1574 3.9403
17 1.1740 3.1810 3.9526
18 1.1630 3.1879 3.9484
18 1.1523 3.1990 3.9487
18 1.1814 3.1950 3.9717
18 1.1709 3.1793 3.9491
19 1.1996 3.1908 3.9990
19 1.2254 3.2023 4.0212
19 1.2486 3.2349 4.0694
19 1.2384 3.2929 4.1165
19 1.2595 3.3144 4.1371
20 1.2786 3.3450 4.1826
20 1.2688 3.4002 4.2273
20 1.2591 3.4541 4.2711
21 1.2836 3.5070 4.3140
21 1.2741 3.5348 4.3561
21 1.2647 3.5621 4.3736
21 1.2555 3.5800 4.3909
22 1.2465 3.5978 4.3992
22 1.2375 3.6021 4.4019
22 1.2287 3.6038 4.4006
22 1.2200 3.6157 4.4090
23 1.2115 3.6059 4.3944
23 1.2031 3.6080 4.3937
23 1.1947 3.6254 4.4107
23 1.1866 3.6333 4.4142
24 1.1785 3.6452 4.4177
24 1.2010 3.6700 4.4554
24 1.1930 3.6700 4.4519
25 1.1852 3.6748 4.4554
25 1.1775 3.6732 4.4498
25 1.1698 3.6848 4.4662
25 1.1623 3.7012 4.4823
26 1.1549 3.7126 4.4908
26 1.1476 3.7097 4.4836
26 1.1403 3.7103 4.4811
26 1.1332 3.7019 4.4685
27 1.1262 3.6904 4.4521
27 1.1192 3.6870 4.4444
27 1.1124 3.6903 4.4456
28 1.1332 3.6820 4.4547
28 1.1264 3.6877 4.4560
28 1.1197 3.6961 4.4574
28 1.1131 3.6996 4.4563
29 1.1066 3.7053 4.4552
29 1.1001 3.7017 4.4474
29 1.0938 3.7020 4.4446
29 1.0875 3.7040 4.4419
30 1.0813 3.6963 4.4313
30 1.0752 3.6922 4.4231
30 1.0691 3.7008 4.4286
30 1.0631 3.7017 4.4249
31 1.0572 3.7059 4.4230
31 1.0765 3.7175 4.4390
31 1.0707 3.7130 4.4305
32 1.0649 3.7156 4.4309
32 1.0592 3.7105 4.4218
32 1.0535 3.7192 4.4316
32 1.0479 3.7278 4.4413
33 1.0424 3.7341 4.4443
33 1.0369 3.7287 4.4349
33 1.0315 3.7289 4.4323
33 1.0262 3.7224 4.4233
34 1.0209 3.7150 4.4123
34 1.0157 3.7095 4.4030
34 1.0105 3.7161 4.4044
35 1.0285 3.7158 4.4108
