0 0.0000 2.7255 2.7255
0 0.0000 2.8424 2.8424
1 0.0000 3.2928 3.2928
1 0.0000 3.4464 3.4464
1 0.0000 3.5227 3.5227
1 0.0000 3.6431 3.6431
1 0.0000 3.6340 3.6340
1 0.0000 3.5906 3.5906
2 0.0000 3.5750 3.5750
2 0.0000 3.5559 3.5559
2 0.0000 3.5656 3.5656
2 0.0000 3.5708 3.5708
2 0.0000 3.5382 3.5382
2 0.0000 3.5404 3.5404
2 0.0000 3.5332 3.5332
2 0.0000 3.5043 3.5043
3 0.0000 3.4995 3.4995
3 0.0000 3.5365 3.5365
3 0.0000 3.5672 3.5672
3 0.0000 3.5657 3.5657
3 0.0000 3.5648 3.5648
3 0.0000 3.5806 3.5806
3 0.0000 3.5963 3.5963
3 0.0000 3.5830 3.5830
3 0.0000 3.5706 3.5706
3 0.1274 3.5784 3.6354
3 0.2164 3.5865 3.6984
3 0.2900 3.6029 3.7596
3 0.3534 3.6193 3.8193
3 0.4091 3.6806 3.8773
3 0.4587 3.7404 3.9339
3 0.4537 3.7413 3.9375
3 0.4489 3.7425 3.9414
4 0.4441 3.7396 3.9355
4 0.4395 3.7372 3.9300
4 0.4350 3.7257 3.9157
4 0.4306 3.7149 3.9021
4 0.4262 3.7233 3.9149
4 0.4220 3.7318 3.9276
4 0.4179 3.7199 3.9130
4 0.4138 3.7087 3.8991
4 0.4099 3.7056 3.8934
4 0.4060 3.7028 3.8881
4 0.4022 3.7123 3.8951
4 0.3985 3.7219 3.9023
4 0.3948 3.7107 3.8888
4 0.3912 3.7002 3.8759
4 0.3877 3.6962 3.8698
4 0.3843 3.6926 3.8640
5 0.3809 3.6918 3.8611
5 0.3776 3.6913 3.8585
5 0.3744 3.6940 3.8626
5 0.3712 3.6967 3.8668
5 0.3681 3.6943 3.8625
5 0.3651 3.6922 3.8584
5 0.3621 3.6883 3.8525
5 0.3591 3.6846 3.8470
5 0.3562 3.7096 3.8702
5 0.3534 3.7342 3.8930
5 0.3506 3.7408 3.8979
5 0.3478 3.7474 3.9028
5 0.3451 3.7424 3.8961
5 0.3425 3.7377 3.8898
5 0.3399 3.7304 3.8808
5 0.3373 3.7233 3.8722
6 0.3348 3.7211 3.8684
6 0.3323 3.7190 3.8649
6 0.3298 3.7116 3.8559
6 0.3274 3.7044 3.8473
6 0.3251 3.7000 3.8415
6 0.3228 3.6958 3.8359
6 0.3205 3.7009 3.8396
6 0.3182 3.7060 3.8435
6 0.3160 3.6989 3.8350
6 0.3138 3.6920 3.8268
6 0.3117 3.6875 3.8210
6 0.3095 3.6832 3.8155
6 0.3075 3.6867 3.8178
6 0.3054 3.6902 3.8201
6 0.3034 3.6853 3.8140
6 0.3014 3.6806 3.8082
7 0.2994 3.6796 3.8060
7 0.2975 3.6787 3.8040
7 0.2956 3.6827 3.8091
7 0.2937 3.6868 3.8141
7 0.2918 3.6849 3.8112
7 0.2900 3.6832 3.8084
7 0.2882 3.6786 3.8028
7 0.2864 3.6742 3.7973
7 0.2846 3.6718 3.7939
7 0.2829 3.6696 3.7907
8 0.3487 3.6648 3.8280
8 0.3975 3.6602 3.8648
8 0.3950 3.6549 3.8587
8 0.3927 3.6641 3.8691
8 0.3903 3.6731 3.8794
8 0.3880 3.7104 3.9150
8 0.3857 3.7046 3.9084
8 0.3834 3.7411 3.9434
8 0.3812 3.7368 3.9375
8 0.3790 3.7398 3.9405
8 0.3768 3.7428 3.9420
8 0.3747 3.7492 3.9491
8 0.3726 3.7433 3.9423
8 0.3705 3.7637 3.9613
8 0.3684 3.7592 3.9553
8 0.3664 3.7610 3.9571
9 0.3643 3.7589 3.9536
9 0.3624 3.7933 3.9865
9 0.3604 3.7964 3.9897
9 0.3584 3.8301 4.0221
9 0.3565 3.8271 4.0177
9 0.3546 3.8464 4.0357
9 0.3527 3.8415 4.0295
9 0.3509 3.8421 4.0299
9 0.3490 3.8560 4.0425
9 0.3472 3.8540 4.0393
9 0.3454 3.8558 4.0399
9 0.3437 3.8603 4.0447
9 0.3419 3.8553 4.0385
9 0.3402 3.8553 4.0382
9 0.3385 3.8500 4.0322
9 0.3368 3.8636 4.0447
10 0.3351 3.8607 4.0406
10 0.3334 3.8742 4.0530
10 0.3318 3.8687 4.0468
10 0.3302 3.8790 4.0560
10 0.3286 3.8851 4.0628
10 0.3270 3.9031 4.0796
10 0.3254 3.8973 4.0732
10 0.3238 3.9051 4.0800
10 0.3223 3.9004 4.0742
10 0.3208 3.9000 4.0735
10 0.3193 3.9013 4.0737
10 0.3178 3.9047 4.0773
10 0.3163 3.8990 4.0710
10 0.3148 3.9051 4.0761
10 0.3134 3.9004 4.0704
10 0.3119 3.8996 4.0693
11 0.3105 3.8970 4.0657
11 0.3091 3.9070 4.0748
11 0.3077 3.9096 4.0774
11 0.3064 3.9266 4.0935
11 0.3050 3.9236 4.0895
11 0.3036 3.9314 4.0964
11 0.3023 3.9330 4.0979
11 0.3010 3.9455 4.1095
11 0.2997 3.9402 4.1036
11 0.2984 3.9449 4.1074
11 0.3232 3.9458 4.1231
11 0.3467 3.9518 4.1496
11 0.3690 3.9565 4.1649
11 0.3902 3.9601 4.1910
11 0.4105 3.9764 4.2060
11 0.4298 3.9753 4.2209
11 0.4281 3.9755 4.2213
11 0.4264 3.9802 4.2259
12 0.4248 3.9773 4.2217
12 0.4231 3.9759 4.2201
12 0.4215 3.9709 4.2142
12 0.4199 3.9736 4.2166
12 0.4182 3.9773 4.2213
12 0.4166 3.9892 4.2320
12 0.4151 3.9840 4.2259
12 0.4135 3.9868 4.2283
12 0.4119 3.9831 4.2234
12 0.4104 3.9815 4.2217
12 0.4089 3.9828 4.2218
12 0.4073 3.9849 4.2234
12 0.4058 3.9799 4.2175
12 0.4043 3.9820 4.2192
12 0.4029 3.9783 4.2144
12 0.4014 3.9766 4.2124
13 0.3999 3.9741 4.2088
13 0.3985 3.9780 4.2125
13 0.3970 3.9783 4.2129
13 0.3956 3.9875 4.2210
13 0.3942 3.9848 4.2172
13 0.3928 3.9878 4.2200
13 0.3914 3.9842 4.2153
13 0.3900 3.9824 4.2132
13 0.3887 3.9915 4.2212
13 0.3873 3.9915 4.2201
13 0.3860 3.9926 4.2201
13 0.3846 3.9943 4.2214
13 0.3833 3.9906 4.2168
13 0.3820 3.9886 4.2145
13 0.3807 3.9843 4.2094
13 0.3794 3.9861 4.2108
14 0.3781 3.9836 4.2073
14 0.3768 3.9861 4.2095
14 0.3755 3.9818 4.2044
14 0.3743 3.9831 4.2054
14 0.3730 3.9796 4.2009
14 0.3718 3.9776 4.1986
14 0.3705 3.9785 4.1985
14 0.3693 3.9800 4.1996
14 0.3681 3.9757 4.1946
14 0.3669 3.9767 4.1951
14 0.3657 3.9732 4.1907
14 0.3645 3.9712 4.1884
14 0.3633 3.9717 4.1880
14 0.3622 3.9728 4.1887
14 0.3610 3.9693 4.1842
14 0.3598 3.9671 4.1817
15 0.3587 3.9650 4.1787
15 0.3576 3.9672 4.1806
